zip,state,enroll
51549,Iowa,*
51550,Iowa,*
51551,Iowa,*
51552,Iowa,*
51553,Iowa,*
51554,Iowa,*
51555,Iowa,*
51556,Iowa,*
51557,Iowa,*
51558,Iowa,*
51559,Iowa,*
51560,Iowa,*
51561,Iowa,*
51562,Iowa,*
51563,Iowa,*
51564,Iowa,*
51565,Iowa,*
51566,Iowa,68
51570,Iowa,*
51571,Iowa,*
51572,Iowa,*
51573,Iowa,*
51575,Iowa,*
51576,Iowa,*
51577,Iowa,*
51578,Iowa,*
51579,Iowa,*
51591,Iowa,*
51593,Iowa,*
51601,Iowa,*
51603,Iowa,*
51630,Iowa,*
51631,Iowa,*
51632,Iowa,*
51636,Iowa,*
51637,Iowa,*
51638,Iowa,*
51639,Iowa,*
51640,Iowa,*
51645,Iowa,*
51646,Iowa,*
51647,Iowa,*
51648,Iowa,*
51649,Iowa,*
51650,Iowa,*
51651,Iowa,*
51652,Iowa,*
51653,Iowa,*
51654,Iowa,*
51656,Iowa,*
52001,Iowa,432
52002,Iowa,92
52003,Iowa,102
52004,Iowa,*
52030,Iowa,*
52031,Iowa,*
52032,Iowa,*
52033,Iowa,*
52035,Iowa,*
52036,Iowa,*
52037,Iowa,*
52038,Iowa,*
52039,Iowa,*
52040,Iowa,*
52041,Iowa,*
52042,Iowa,*
52043,Iowa,*
52044,Iowa,*
52045,Iowa,*
52046,Iowa,*
52047,Iowa,*
52048,Iowa,*
52049,Iowa,*
52050,Iowa,*
52052,Iowa,*
52053,Iowa,*
52054,Iowa,*
52056,Iowa,*
52057,Iowa,*
52060,Iowa,81
52064,Iowa,*
52065,Iowa,*
52066,Iowa,*
52068,Iowa,*
52069,Iowa,*
52070,Iowa,*
52071,Iowa,*
52072,Iowa,*
52073,Iowa,*
52074,Iowa,*
52075,Iowa,*
52076,Iowa,*
52077,Iowa,*
52078,Iowa,*
52079,Iowa,*
52099,Iowa,*
52101,Iowa,267
52132,Iowa,*
52133,Iowa,*
52134,Iowa,*
52135,Iowa,*
52136,Iowa,86
52140,Iowa,*
52141,Iowa,*
52142,Iowa,*
52144,Iowa,*
52146,Iowa,*
52147,Iowa,*
52149,Iowa,*
52151,Iowa,*
52154,Iowa,*
52155,Iowa,*
52156,Iowa,*
52157,Iowa,*
52158,Iowa,*
52159,Iowa,*
52160,Iowa,*
52161,Iowa,*
52162,Iowa,*
52163,Iowa,*
52164,Iowa,*
52165,Iowa,*
52166,Iowa,*
52168,Iowa,*
52169,Iowa,*
52170,Iowa,*
52171,Iowa,*
52172,Iowa,55
52175,Iowa,*
52201,Iowa,*
52202,Iowa,*
52203,Iowa,*
52204,Iowa,*
52205,Iowa,77
52206,Iowa,*
52207,Iowa,*
52208,Iowa,*
52209,Iowa,*
52210,Iowa,*
52211,Iowa,*
52212,Iowa,*
52213,Iowa,*
52214,Iowa,*
52215,Iowa,*
52216,Iowa,*
52217,Iowa,*
52218,Iowa,*
52219,Iowa,*
52220,Iowa,*
52221,Iowa,*
52222,Iowa,*
52223,Iowa,*
52224,Iowa,*
52225,Iowa,*
52227,Iowa,*
52228,Iowa,*
52229,Iowa,*
52231,Iowa,*
52232,Iowa,*
52233,Iowa,92
52235,Iowa,*
52236,Iowa,*
52237,Iowa,*
52240,Iowa,326
52241,Iowa,224
52242,Iowa,*
52243,Iowa,*
52244,Iowa,*
52245,Iowa,222
52246,Iowa,159
52247,Iowa,*
52248,Iowa,*
52249,Iowa,*
52251,Iowa,*
52252,Iowa,*
52253,Iowa,*
52254,Iowa,*
52255,Iowa,*
52257,Iowa,*
52301,Iowa,*
52302,Iowa,394
52305,Iowa,*
52306,Iowa,*
52307,Iowa,*
52308,Iowa,*
52309,Iowa,*
52310,Iowa,57
52312,Iowa,*
52313,Iowa,*
52314,Iowa,57
52315,Iowa,*
52316,Iowa,*
52317,Iowa,135
52318,Iowa,*
52320,Iowa,*
52321,Iowa,*
52322,Iowa,*
52323,Iowa,*
52324,Iowa,*
52325,Iowa,*
52326,Iowa,*
52327,Iowa,*
52328,Iowa,*
52329,Iowa,*
52330,Iowa,*
52332,Iowa,*
52333,Iowa,*
52334,Iowa,*
52335,Iowa,*
52336,Iowa,*
52337,Iowa,*
52338,Iowa,*
52339,Iowa,*
52340,Iowa,*
52341,Iowa,*
52342,Iowa,*
52344,Iowa,*
52345,Iowa,*
52346,Iowa,*
52347,Iowa,*
52348,Iowa,*
52349,Iowa,98
52351,Iowa,*
52352,Iowa,*
52353,Iowa,91
52354,Iowa,*
52355,Iowa,*
52356,Iowa,*
52358,Iowa,*
52359,Iowa,*
52361,Iowa,*
52362,Iowa,*
52401,Iowa,*
52402,Iowa,434
52403,Iowa,296
52404,Iowa,470
52405,Iowa,287
52406,Iowa,*
52407,Iowa,*
52408,Iowa,*
52409,Iowa,*
52410,Iowa,*
52411,Iowa,*
52497,Iowa,*
52498,Iowa,*
52499,Iowa,*
52501,Iowa,245
52530,Iowa,*
52531,Iowa,*
52533,Iowa,*
52534,Iowa,*
52535,Iowa,*
52536,Iowa,*
52537,Iowa,*
52540,Iowa,*
52542,Iowa,*
52543,Iowa,*
52544,Iowa,85
52548,Iowa,*
52549,Iowa,*
52550,Iowa,*
52551,Iowa,*
52552,Iowa,*
52553,Iowa,*
52554,Iowa,*
52555,Iowa,*
52556,Iowa,320
52557,Iowa,*
52560,Iowa,*
52561,Iowa,*
52562,Iowa,*
52563,Iowa,*
52565,Iowa,*
52566,Iowa,*
52567,Iowa,*
52568,Iowa,*
52569,Iowa,*
52570,Iowa,*
52571,Iowa,*
52572,Iowa,*
52573,Iowa,*
52574,Iowa,*
52576,Iowa,*
52577,Iowa,107
52580,Iowa,*
52581,Iowa,*
52583,Iowa,*
52584,Iowa,*
52585,Iowa,*
52586,Iowa,*
52588,Iowa,*
52590,Iowa,*
52591,Iowa,*
52593,Iowa,*
52594,Iowa,*
52595,Iowa,*
52601,Iowa,247
52619,Iowa,*
52620,Iowa,*
52621,Iowa,*
52623,Iowa,*
52624,Iowa,*
52625,Iowa,*
52626,Iowa,*
52627,Iowa,92
52630,Iowa,*
52631,Iowa,*
52632,Iowa,107
52635,Iowa,*
52637,Iowa,*
52638,Iowa,*
52639,Iowa,*
52640,Iowa,*
52641,Iowa,98
52642,Iowa,*
52644,Iowa,*
52645,Iowa,*
52646,Iowa,*
52647,Iowa,*
52648,Iowa,*
52649,Iowa,*
52650,Iowa,*
52651,Iowa,*
52652,Iowa,*
52653,Iowa,*
52654,Iowa,*
52655,Iowa,*
52656,Iowa,*
52657,Iowa,*
52658,Iowa,*
52659,Iowa,*
52660,Iowa,*
52701,Iowa,*
52720,Iowa,*
52721,Iowa,*
52722,Iowa,418
52726,Iowa,*
52727,Iowa,*
52728,Iowa,*
52729,Iowa,*
52730,Iowa,*
52731,Iowa,*
52732,Iowa,258
52733,Iowa,*
52734,Iowa,*
52736,Iowa,*
52737,Iowa,*
52738,Iowa,*
52739,Iowa,*
52742,Iowa,83
52745,Iowa,*
52746,Iowa,*
52747,Iowa,*
52748,Iowa,55
52749,Iowa,*
52750,Iowa,*
52751,Iowa,*
52752,Iowa,*
52753,Iowa,59
52754,Iowa,*
52755,Iowa,*
52756,Iowa,*
52757,Iowa,*
52758,Iowa,*
52759,Iowa,*
52760,Iowa,*
52761,Iowa,333
52765,Iowa,*
52766,Iowa,*
52767,Iowa,*
52768,Iowa,*
52769,Iowa,*
52771,Iowa,*
52772,Iowa,55
52773,Iowa,*
52774,Iowa,*
52776,Iowa,62
52777,Iowa,*
52778,Iowa,*
52801,Iowa,*
52802,Iowa,174
52803,Iowa,314
52804,Iowa,338
52805,Iowa,*
52806,Iowa,296
52807,Iowa,174
52808,Iowa,*
52809,Iowa,*
53001,Wisconsin,*
53002,Wisconsin,*
53003,Wisconsin,*
53004,Wisconsin,81
53005,Wisconsin,386
53006,Wisconsin,*
53007,Wisconsin,*
53008,Wisconsin,*
53010,Wisconsin,158
53011,Wisconsin,53
53012,Wisconsin,429
53013,Wisconsin,77
53014,Wisconsin,156
53015,Wisconsin,70
53016,Wisconsin,*
53017,Wisconsin,85
53018,Wisconsin,130
53019,Wisconsin,57
53020,Wisconsin,73
53021,Wisconsin,117
53022,Wisconsin,361
53023,Wisconsin,*
53024,Wisconsin,392
53026,Wisconsin,*
53027,Wisconsin,475
53029,Wisconsin,366
53031,Wisconsin,*
53032,Wisconsin,77
53033,Wisconsin,81
53034,Wisconsin,*
53035,Wisconsin,*
53036,Wisconsin,66
53037,Wisconsin,191
53038,Wisconsin,77
53039,Wisconsin,85
53040,Wisconsin,155
53042,Wisconsin,166
53044,Wisconsin,*
53045,Wisconsin,332
53046,Wisconsin,*
53047,Wisconsin,*
53048,Wisconsin,62
53049,Wisconsin,51
53050,Wisconsin,130
53051,Wisconsin,655
53052,Wisconsin,*
53056,Wisconsin,*
53057,Wisconsin,*
53058,Wisconsin,71
53059,Wisconsin,*
53060,Wisconsin,*
53061,Wisconsin,89
53062,Wisconsin,*
53063,Wisconsin,*
53064,Wisconsin,*
53065,Wisconsin,*
53066,Wisconsin,702
53069,Wisconsin,*
53070,Wisconsin,93
53072,Wisconsin,399
53073,Wisconsin,251
53074,Wisconsin,366
53075,Wisconsin,*
53076,Wisconsin,81
53078,Wisconsin,*
53079,Wisconsin,*
53080,Wisconsin,160
53081,Wisconsin,910
53082,Wisconsin,*
53083,Wisconsin,369
53085,Wisconsin,237
53086,Wisconsin,179
53088,Wisconsin,*
53089,Wisconsin,290
53090,Wisconsin,418
53091,Wisconsin,*
53092,Wisconsin,427
53093,Wisconsin,*
53094,Wisconsin,401
53095,Wisconsin,577
53097,Wisconsin,124
53098,Wisconsin,258
53099,Wisconsin,*
53101,Wisconsin,*
53102,Wisconsin,*
53103,Wisconsin,68
53104,Wisconsin,110
53105,Wisconsin,691
53108,Wisconsin,63
53109,Wisconsin,*
53110,Wisconsin,430
53114,Wisconsin,83
53115,Wisconsin,426
53118,Wisconsin,129
53119,Wisconsin,122
53120,Wisconsin,211
53121,Wisconsin,540
53122,Wisconsin,127
53125,Wisconsin,*
53126,Wisconsin,97
53127,Wisconsin,*
53128,Wisconsin,218
53129,Wisconsin,288
53130,Wisconsin,154
53132,Wisconsin,704
53137,Wisconsin,*
53138,Wisconsin,*
53139,Wisconsin,63
53140,Wisconsin,622
53141,Wisconsin,*
53142,Wisconsin,718
53143,Wisconsin,539
53144,Wisconsin,526
53146,Wisconsin,141
53147,Wisconsin,557
53148,Wisconsin,*
53149,Wisconsin,302
53150,Wisconsin,378
53151,Wisconsin,509
53152,Wisconsin,*
53153,Wisconsin,51
53154,Wisconsin,838
53156,Wisconsin,66
53157,Wisconsin,*
53158,Wisconsin,261
53159,Wisconsin,*
53167,Wisconsin,*
53168,Wisconsin,230
53170,Wisconsin,62
53171,Wisconsin,*
53172,Wisconsin,415
53176,Wisconsin,*
53177,Wisconsin,99
53178,Wisconsin,53
53179,Wisconsin,139
53181,Wisconsin,234
53182,Wisconsin,190
53183,Wisconsin,52
53184,Wisconsin,90
53185,Wisconsin,360
53186,Wisconsin,635
53187,Wisconsin,*
53188,Wisconsin,678
53189,Wisconsin,391
53190,Wisconsin,261
53191,Wisconsin,117
53192,Wisconsin,*
53194,Wisconsin,*
53195,Wisconsin,*
53201,Wisconsin,*
53202,Wisconsin,665
53203,Wisconsin,*
53204,Wisconsin,749
53205,Wisconsin,246
53206,Wisconsin,631
53207,Wisconsin,1102
53208,Wisconsin,783
53209,Wisconsin,1358
53210,Wisconsin,766
53211,Wisconsin,919
53212,Wisconsin,1057
53213,Wisconsin,594
53214,Wisconsin,902
53215,Wisconsin,1163
53216,Wisconsin,1085
53217,Wisconsin,695
53218,Wisconsin,1256
53219,Wisconsin,807
53220,Wisconsin,598
53221,Wisconsin,920
53222,Wisconsin,610
53223,Wisconsin,766
53224,Wisconsin,448
53225,Wisconsin,679
53226,Wisconsin,380
53227,Wisconsin,567
53228,Wisconsin,300
53233,Wisconsin,158
53234,Wisconsin,*
53235,Wisconsin,231
53237,Wisconsin,*
53259,Wisconsin,*
53263,Wisconsin,*
53267,Wisconsin,*
53268,Wisconsin,*
53274,Wisconsin,*
53278,Wisconsin,*
53288,Wisconsin,*
53290,Wisconsin,*
53293,Wisconsin,*
53295,Wisconsin,*
53401,Wisconsin,*
53402,Wisconsin,658
53403,Wisconsin,610
53404,Wisconsin,270
53405,Wisconsin,545
53406,Wisconsin,477
53407,Wisconsin,*
53408,Wisconsin,*
53501,Wisconsin,*
53502,Wisconsin,*
53503,Wisconsin,*
53504,Wisconsin,65
53505,Wisconsin,*
53506,Wisconsin,*
53507,Wisconsin,53
53508,Wisconsin,96
53510,Wisconsin,*
53511,Wisconsin,919
53512,Wisconsin,*
53515,Wisconsin,65
53516,Wisconsin,63
53517,Wisconsin,*
53518,Wisconsin,*
53520,Wisconsin,164
53521,Wisconsin,63
53522,Wisconsin,*
53523,Wisconsin,96
53525,Wisconsin,105
53526,Wisconsin,*
53527,Wisconsin,168
53528,Wisconsin,109
53529,Wisconsin,*
53530,Wisconsin,140
53531,Wisconsin,99
53532,Wisconsin,215
53533,Wisconsin,207
53534,Wisconsin,238
53535,Wisconsin,*
53536,Wisconsin,170
53537,Wisconsin,*
53538,Wisconsin,378
53540,Wisconsin,*
53541,Wisconsin,*
53542,Wisconsin,*
53543,Wisconsin,*
53544,Wisconsin,*
53545,Wisconsin,485
53546,Wisconsin,616
53547,Wisconsin,*
53548,Wisconsin,405
53549,Wisconsin,210
53550,Wisconsin,*
53551,Wisconsin,185
53553,Wisconsin,*
53554,Wisconsin,*
53555,Wisconsin,139
53556,Wisconsin,82
53557,Wisconsin,*
53558,Wisconsin,209
53559,Wisconsin,117
53560,Wisconsin,87
53561,Wisconsin,*
53562,Wisconsin,480
53563,Wisconsin,226
53565,Wisconsin,147
53566,Wisconsin,322
53569,Wisconsin,*
53570,Wisconsin,88
53571,Wisconsin,*
53572,Wisconsin,182
53573,Wisconsin,84
53574,Wisconsin,85
53575,Wisconsin,242
53576,Wisconsin,55
53577,Wisconsin,*
53578,Wisconsin,102
53579,Wisconsin,*
53580,Wisconsin,*
53581,Wisconsin,245
53582,Wisconsin,*
53583,Wisconsin,116
53584,Wisconsin,*
53585,Wisconsin,76
53586,Wisconsin,66
53587,Wisconsin,*
53588,Wisconsin,153
53589,Wisconsin,360
53590,Wisconsin,646
53593,Wisconsin,302
53594,Wisconsin,141
53595,Wisconsin,*
53596,Wisconsin,*
53597,Wisconsin,225
53598,Wisconsin,59
53599,Wisconsin,*
53701,Wisconsin,*
53702,Wisconsin,*
53703,Wisconsin,695
53704,Wisconsin,1339
53705,Wisconsin,456
53706,Wisconsin,*
53707,Wisconsin,*
53708,Wisconsin,*
53711,Wisconsin,912
53713,Wisconsin,550
53714,Wisconsin,438
53715,Wisconsin,162
53716,Wisconsin,380
53717,Wisconsin,204
53718,Wisconsin,202
53719,Wisconsin,613
53725,Wisconsin,*
53726,Wisconsin,*
53744,Wisconsin,*
53774,Wisconsin,*
53777,Wisconsin,*
53778,Wisconsin,*
53779,Wisconsin,*
53782,Wisconsin,*
53783,Wisconsin,*
53784,Wisconsin,*
53785,Wisconsin,*
53786,Wisconsin,*
53788,Wisconsin,*
53789,Wisconsin,*
53790,Wisconsin,*
53791,Wisconsin,*
53792,Wisconsin,*
53793,Wisconsin,*
53794,Wisconsin,*
53801,Wisconsin,*
53802,Wisconsin,*
53803,Wisconsin,*
53804,Wisconsin,*
53805,Wisconsin,109
53806,Wisconsin,71
53807,Wisconsin,124
53808,Wisconsin,*
53809,Wisconsin,127
53810,Wisconsin,*
53811,Wisconsin,*
53812,Wisconsin,*
53813,Wisconsin,160
53816,Wisconsin,*
53817,Wisconsin,*
53818,Wisconsin,262
53820,Wisconsin,61
53821,Wisconsin,180
53824,Wisconsin,*
53825,Wisconsin,*
53826,Wisconsin,*
53827,Wisconsin,*
53901,Wisconsin,278
53910,Wisconsin,70
53911,Wisconsin,*
53913,Wisconsin,505
53916,Wisconsin,485
53919,Wisconsin,63
53920,Wisconsin,*
53922,Wisconsin,*
53923,Wisconsin,*
53924,Wisconsin,*
53925,Wisconsin,159
53926,Wisconsin,*
53927,Wisconsin,*
53928,Wisconsin,*
53929,Wisconsin,*
53930,Wisconsin,*
53931,Wisconsin,*
53932,Wisconsin,*
53933,Wisconsin,75
53934,Wisconsin,112
53935,Wisconsin,*
53936,Wisconsin,*
53937,Wisconsin,*
53939,Wisconsin,*
53940,Wisconsin,*
53941,Wisconsin,60
53942,Wisconsin,*
53943,Wisconsin,*
53944,Wisconsin,60
53946,Wisconsin,113
53947,Wisconsin,*
53948,Wisconsin,205
53949,Wisconsin,168
53950,Wisconsin,85
53951,Wisconsin,64
53952,Wisconsin,79
53953,Wisconsin,*
53954,Wisconsin,109
53955,Wisconsin,87
53956,Wisconsin,105
53957,Wisconsin,*
53958,Wisconsin,*
53959,Wisconsin,304
53960,Wisconsin,66
53961,Wisconsin,*
53962,Wisconsin,*
53963,Wisconsin,203
53964,Wisconsin,78
53965,Wisconsin,338
53968,Wisconsin,66
53969,Wisconsin,*
54001,Wisconsin,256
54002,Wisconsin,136
54003,Wisconsin,*
54004,Wisconsin,83
54005,Wisconsin,89
54006,Wisconsin,*
54007,Wisconsin,*
54009,Wisconsin,91
54010,Wisconsin,*
54011,Wisconsin,168
54013,Wisconsin,122
54014,Wisconsin,*
54015,Wisconsin,78
54016,Wisconsin,580
54017,Wisconsin,399
54020,Wisconsin,191
54021,Wisconsin,88
54022,Wisconsin,397
54023,Wisconsin,83
54024,Wisconsin,127
54025,Wisconsin,163
54026,Wisconsin,*
54027,Wisconsin,*
54028,Wisconsin,72
54082,Wisconsin,*
54101,Wisconsin,80
54102,Wisconsin,*
54103,Wisconsin,*
54104,Wisconsin,62
54106,Wisconsin,130
54107,Wisconsin,126
54110,Wisconsin,76
54111,Wisconsin,58
54112,Wisconsin,60
54113,Wisconsin,*
54114,Wisconsin,254
54115,Wisconsin,835
54119,Wisconsin,*
54120,Wisconsin,*
54121,Wisconsin,91
54123,Wisconsin,*
54124,Wisconsin,107
54125,Wisconsin,*
54126,Wisconsin,104
54127,Wisconsin,*
54128,Wisconsin,*
54129,Wisconsin,57
54130,Wisconsin,548
54131,Wisconsin,*
54135,Wisconsin,*
54136,Wisconsin,155
54137,Wisconsin,*
54138,Wisconsin,*
54139,Wisconsin,99
54140,Wisconsin,192
54141,Wisconsin,*
54143,Wisconsin,420
54149,Wisconsin,51
54150,Wisconsin,*
54151,Wisconsin,68
54152,Wisconsin,*
54153,Wisconsin,249
54154,Wisconsin,136
54155,Wisconsin,77
54156,Wisconsin,60
54157,Wisconsin,134
54159,Wisconsin,*
54160,Wisconsin,*
54161,Wisconsin,89
54162,Wisconsin,228
54165,Wisconsin,189
54166,Wisconsin,393
54169,Wisconsin,*
54170,Wisconsin,81
54171,Wisconsin,73
54173,Wisconsin,97
54174,Wisconsin,88
54175,Wisconsin,*
54177,Wisconsin,111
54180,Wisconsin,*
54182,Wisconsin,*
54201,Wisconsin,192
54202,Wisconsin,84
54204,Wisconsin,*
54205,Wisconsin,*
54207,Wisconsin,*
54208,Wisconsin,152
54209,Wisconsin,82
54210,Wisconsin,83
54211,Wisconsin,*
54212,Wisconsin,76
54213,Wisconsin,*
54214,Wisconsin,*
54215,Wisconsin,*
54216,Wisconsin,186
54217,Wisconsin,187
54220,Wisconsin,885
54221,Wisconsin,*
54226,Wisconsin,*
54227,Wisconsin,*
54228,Wisconsin,71
54229,Wisconsin,74
54230,Wisconsin,126
54232,Wisconsin,*
54234,Wisconsin,131
54235,Wisconsin,781
54240,Wisconsin,*
54241,Wisconsin,414
54245,Wisconsin,55
54246,Wisconsin,*
54247,Wisconsin,72
54301,Wisconsin,557
54302,Wisconsin,734
54303,Wisconsin,712
54304,Wisconsin,646
54305,Wisconsin,*
54306,Wisconsin,*
54307,Wisconsin,*
54308,Wisconsin,*
54311,Wisconsin,698
54313,Wisconsin,774
54324,Wisconsin,*
54344,Wisconsin,*
54401,Wisconsin,905
54402,Wisconsin,*
54403,Wisconsin,714
54404,Wisconsin,*
54405,Wisconsin,122
54406,Wisconsin,156
54407,Wisconsin,58
54408,Wisconsin,*
54409,Wisconsin,446
54410,Wisconsin,101
54411,Wisconsin,189
54412,Wisconsin,93
54413,Wisconsin,*
54414,Wisconsin,113
54415,Wisconsin,*
54416,Wisconsin,*
54417,Wisconsin,*
54418,Wisconsin,51
54420,Wisconsin,62
54421,Wisconsin,151
54422,Wisconsin,*
54423,Wisconsin,95
54424,Wisconsin,61
54425,Wisconsin,109
54426,Wisconsin,198
54427,Wisconsin,*
54428,Wisconsin,*
54429,Wisconsin,*
54430,Wisconsin,*
54432,Wisconsin,*
54433,Wisconsin,102
54434,Wisconsin,*
54435,Wisconsin,99
54436,Wisconsin,83
54437,Wisconsin,139
54439,Wisconsin,*
54440,Wisconsin,102
54441,Wisconsin,*
54442,Wisconsin,*
54443,Wisconsin,103
54446,Wisconsin,149
54447,Wisconsin,*
54448,Wisconsin,162
54449,Wisconsin,913
54450,Wisconsin,*
54451,Wisconsin,526
54452,Wisconsin,671
54454,Wisconsin,62
54455,Wisconsin,456
54456,Wisconsin,308
54457,Wisconsin,272
54458,Wisconsin,*
54459,Wisconsin,64
54460,Wisconsin,119
54462,Wisconsin,*
54463,Wisconsin,*
54464,Wisconsin,*
54465,Wisconsin,*
54466,Wisconsin,142
54467,Wisconsin,439
54469,Wisconsin,*
54470,Wisconsin,89
54471,Wisconsin,56
54472,Wisconsin,*
54473,Wisconsin,87
54474,Wisconsin,121
54475,Wisconsin,51
54476,Wisconsin,481
54479,Wisconsin,149
54480,Wisconsin,98
54481,Wisconsin,792
54482,Wisconsin,291
54484,Wisconsin,190
54485,Wisconsin,*
54486,Wisconsin,76
54487,Wisconsin,408
54488,Wisconsin,53
54489,Wisconsin,*
54490,Wisconsin,*
54491,Wisconsin,65
54492,Wisconsin,*
54493,Wisconsin,52
54494,Wisconsin,795
54495,Wisconsin,249
54498,Wisconsin,77
54499,Wisconsin,98
54501,Wisconsin,782
54511,Wisconsin,65
54512,Wisconsin,96
54513,Wisconsin,*
54514,Wisconsin,131
54515,Wisconsin,*
54517,Wisconsin,*
54519,Wisconsin,81
54520,Wisconsin,118
54521,Wisconsin,474
54524,Wisconsin,*
54525,Wisconsin,*
54526,Wisconsin,*
54527,Wisconsin,83
54529,Wisconsin,*
54530,Wisconsin,*
54531,Wisconsin,108
54532,Wisconsin,*
54534,Wisconsin,159
54536,Wisconsin,*
54537,Wisconsin,*
54538,Wisconsin,*
54539,Wisconsin,74
54540,Wisconsin,83
54541,Wisconsin,*
54542,Wisconsin,*
54543,Wisconsin,*
54545,Wisconsin,*
54546,Wisconsin,*
54547,Wisconsin,105
54548,Wisconsin,315
54550,Wisconsin,64
54552,Wisconsin,196
54554,Wisconsin,72
54555,Wisconsin,226
54556,Wisconsin,67
54557,Wisconsin,*
54558,Wisconsin,114
54559,Wisconsin,*
54560,Wisconsin,*
54561,Wisconsin,*
54562,Wisconsin,113
54563,Wisconsin,*
54564,Wisconsin,*
54565,Wisconsin,*
54566,Wisconsin,*
54568,Wisconsin,364
54601,Wisconsin,999
54602,Wisconsin,*
54603,Wisconsin,349
54610,Wisconsin,71
54611,Wisconsin,*
54612,Wisconsin,148
54613,Wisconsin,*
54614,Wisconsin,84
54615,Wisconsin,238
54616,Wisconsin,55
54618,Wisconsin,*
54619,Wisconsin,120
54620,Wisconsin,*
54621,Wisconsin,*
54622,Wisconsin,56
54623,Wisconsin,*
54624,Wisconsin,*
54625,Wisconsin,*
54626,Wisconsin,*
54627,Wisconsin,63
54628,Wisconsin,*
54629,Wisconsin,64
54630,Wisconsin,88
54631,Wisconsin,65
54632,Wisconsin,*
54634,Wisconsin,110
54635,Wisconsin,83
54636,Wisconsin,328
54637,Wisconsin,*
54638,Wisconsin,*
54639,Wisconsin,55
54640,Wisconsin,*
54641,Wisconsin,*
54642,Wisconsin,96
54643,Wisconsin,*
54644,Wisconsin,64
54645,Wisconsin,*
54646,Wisconsin,79
54648,Wisconsin,58
54649,Wisconsin,*
54650,Wisconsin,507
54651,Wisconsin,*
54652,Wisconsin,*
54653,Wisconsin,*
54654,Wisconsin,*
54655,Wisconsin,62
54656,Wisconsin,422
54657,Wisconsin,*
54658,Wisconsin,*
54659,Wisconsin,*
54660,Wisconsin,300
54661,Wisconsin,113
54662,Wisconsin,*
54664,Wisconsin,65
54665,Wisconsin,300
54666,Wisconsin,70
54667,Wisconsin,133
54669,Wisconsin,204
54670,Wisconsin,*
54701,Wisconsin,992
54702,Wisconsin,*
54703,Wisconsin,1217
54720,Wisconsin,206
54721,Wisconsin,84
54722,Wisconsin,94
54723,Wisconsin,*
54724,Wisconsin,267
54725,Wisconsin,85
54726,Wisconsin,138
54727,Wisconsin,208
54728,Wisconsin,254
54729,Wisconsin,1063
54730,Wisconsin,171
54731,Wisconsin,*
54732,Wisconsin,142
54733,Wisconsin,66
54734,Wisconsin,*
54735,Wisconsin,*
54736,Wisconsin,152
54737,Wisconsin,*
54738,Wisconsin,89
54739,Wisconsin,161
54740,Wisconsin,59
54741,Wisconsin,54
54742,Wisconsin,147
54743,Wisconsin,*
54745,Wisconsin,98
54746,Wisconsin,*
54747,Wisconsin,98
54748,Wisconsin,53
54749,Wisconsin,*
54750,Wisconsin,*
54751,Wisconsin,549
54754,Wisconsin,*
54755,Wisconsin,314
54756,Wisconsin,59
54757,Wisconsin,130
54758,Wisconsin,145
54759,Wisconsin,*
54760,Wisconsin,*
54761,Wisconsin,*
54762,Wisconsin,*
54763,Wisconsin,*
54764,Wisconsin,*
54765,Wisconsin,*
54766,Wisconsin,78
54767,Wisconsin,111
54768,Wisconsin,262
54769,Wisconsin,*
54770,Wisconsin,78
54771,Wisconsin,226
54772,Wisconsin,*
54773,Wisconsin,76
54774,Wisconsin,*
54801,Wisconsin,274
54805,Wisconsin,*
54806,Wisconsin,399
54810,Wisconsin,101
54812,Wisconsin,178
54813,Wisconsin,51
54814,Wisconsin,107
54816,Wisconsin,*
54817,Wisconsin,83
54818,Wisconsin,*
54819,Wisconsin,99
54820,Wisconsin,*
54821,Wisconsin,97
54822,Wisconsin,157
54824,Wisconsin,87
54826,Wisconsin,*
54827,Wisconsin,*
54828,Wisconsin,*
54829,Wisconsin,198
54830,Wisconsin,97
54832,Wisconsin,*
54834,Wisconsin,*
54835,Wisconsin,*
54836,Wisconsin,*
54837,Wisconsin,170
54838,Wisconsin,*
54839,Wisconsin,*
54840,Wisconsin,147
54841,Wisconsin,*
54842,Wisconsin,*
54843,Wisconsin,484
54844,Wisconsin,*
54845,Wisconsin,*
54846,Wisconsin,*
54847,Wisconsin,90
54848,Wisconsin,269
54849,Wisconsin,*
54850,Wisconsin,*
54853,Wisconsin,134
54854,Wisconsin,*
54855,Wisconsin,55
54856,Wisconsin,71
54857,Wisconsin,*
54858,Wisconsin,73
54859,Wisconsin,58
54861,Wisconsin,*
54862,Wisconsin,*
54864,Wisconsin,*
54865,Wisconsin,*
54867,Wisconsin,*
54868,Wisconsin,614
54870,Wisconsin,70
54871,Wisconsin,154
54872,Wisconsin,88
54873,Wisconsin,108
54874,Wisconsin,87
54875,Wisconsin,*
54876,Wisconsin,67
54880,Wisconsin,770
54888,Wisconsin,61
54889,Wisconsin,70
54890,Wisconsin,*
54891,Wisconsin,161
54893,Wisconsin,123
54895,Wisconsin,63
54896,Wisconsin,84
54901,Wisconsin,659
54902,Wisconsin,498
54903,Wisconsin,*
54904,Wisconsin,361
54906,Wisconsin,*
54909,Wisconsin,74
54911,Wisconsin,585
54912,Wisconsin,*
54913,Wisconsin,343
54914,Wisconsin,714
54915,Wisconsin,768
